stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
7732,D36S#208,NW 36 ST@NW 20 CT,,25.809476,-80.229953,,,,
7733,D36S#227,NW 36 ST@NW 22 AV,,25.809442,-80.231789,,,,
7734,D36S#238,NW 36 ST@NW 23 AV,,25.809377,-80.234234,,,,
7735,D36S#248,NW 36 ST@NW 24 AV,,25.809312,-80.236555,,,,
7736,D36S27V7,NW 36 ST@NW 27 AV,,25.809201,-80.239936,,,,
7737,D36S#298,NW 36 ST@NW 29 AV,,25.809116,-80.24247,,,,
7738,D36S#308,NW 36 ST@NW 30 AV,,25.809041,-80.24509,,,,
7739,D36S36V7,NW 36 ST@NW 36 AV,,25.808762,-80.254261,,,,
7740,D36S37V7,NW 36 ST@NW 37 AV,,25.808706,-80.256292,,,,
7741,D36S37P7,NW 36 ST@NW 37 PL,,25.808632,-80.258239,,,,
7742,D36S37P5,NW 36 ST@NW 37 PL,,25.808439,-80.258811,,,,
7743,D36S37V5,NW 36 ST@NW 37 AV,,25.808479,-80.256773,,,,
7744,D36S36V5,NW 36 ST@NW 36 AV,,25.808546,-80.25474,,,,
7745,D36S#306,NW 36 ST@NW 30 AV,,25.808881,-80.243697,,,,
7746,D36S#295,NW 36 ST@NW 29 AV,,25.80893,-80.24242,,,,
7747,D36S27V5,NW 36 ST@NW 27 AV,,25.808985,-80.240456,,,,
7748,D36S#256,NW 36 ST@NW 25 AV,,25.809065,-80.237745,,,,
7749,D36S#246,NW 36 ST@NW 24 AV,,25.809153,-80.235767,,,,
7750,D36S#235,NW 36 ST@NW 23 AV,,25.809199,-80.234244,,,,
7751,D36S#225,NW 36 ST@NW 22 AV,,25.80926,-80.232253,,,,
7752,D36S#216,NW 36 ST@NW 21 AV,,25.809307,-80.229575,,,,
7753,D36S#195,NW 36 ST@NW 19 AV,,25.809352,-80.228199,,,,
7754,D36S18V5,NW 36 ST@NW 18 AV,,25.809399,-80.226065,,,,
7755,D36S17V5,NW 36 ST@NW 17 AV,,25.809426,-80.224483,,,,
7756,D36S#156,NW 36 ST@NW 15 AV,,25.809528,-80.221533,,,,
7757,D36S#146,NW 36 ST@NW 14 AV,,25.809595,-80.219535,,,,
7758,D36S#136,NW 36 ST@NW 13 AV,,25.809671,-80.217279,,,,
7759,D36S#115,NW 36 ST@NW 11 CT,,25.809706,-80.214561,,,,
7760,D36S##96,NW 36 ST@NW 9 CT,,25.809869,-80.210958,,,,
7761,D36S##75,NW 36 ST@NW 7 AV,,25.80995,-80.208075,,,,
7762,D36S##56,NW 36 ST@NW 5 AV,,25.810121,-80.203035,,,,
7763,D36S##25,NW 36 ST@NW 2 AV,,25.810206,-80.199895,,,,
7764,D36S##16,NW 36 ST@NW 1 AV,,25.810289,-80.19714,,,,
7765,D36SNMV5,NW 36 ST@N MIAMI AV,,25.810346,-80.195465,,,,
7766,A36S##15,NE 36 ST@NE 1 AV,,25.810414,-80.193475,,,,
7767,A36S##66,NE 36 ST@NE 6 AV,,25.810633,-80.186428,,,,
7768,D29S##18,NW 29 ST@NW 1 AV,,25.803995,-80.1974,,,,
7769,D29S##28,NW 29 ST@NW 2 AV,,25.803957,-80.199464,,,,
7770,D29S##38,NW 29 ST@NW 3 AV,,25.803889,-80.20161,,,,
7771,D29S##57,NW 29 ST@NW 5 AV,,25.803853,-80.203037,,,,
7772,D29S##68,NW 29 ST@NW 6 AV,,25.803752,-80.20545,,,,
7773,D29S##78,NW 29 ST@NW 7 AV,,25.803693,-80.207813,,,,
7774,D29S##88,NW 29 ST@NW 8 AV,,25.803553,-80.20967,,,,
7775,D29S#108,NW 29 ST@NW 10 AV,,25.803587,-80.211707,,,,
7776,D29S#117,NW 29 ST@NW 11 AV,,25.803533,-80.213239,,,,
7777,D29S12V8,NW 29 ST@NW 12 AV,,25.80345,-80.21581,,,,
7778,D29S#138,NW 29 ST@NW 13 AV,,25.80338,-80.217753,,,,
7779,D29S#157,NW 29 ST@NW 15 AV,,25.803284,-80.221302,,,,
7780,D29S17V7,NW 29 ST@NW 17 AV,,25.803257,-80.223297,,,,
7781,D29S#165,NW 29 ST@NW 16 AV,,25.803043,-80.222977,,,,
7782,D29S#155,NW 29 ST@NW 15 AV,,25.803124,-80.221721,,,,
7783,D29S#145,NW 29 ST@NW 14 AV,,25.803139,-80.219971,,,,
7784,D29S#135,NW 29 ST@NW 13 AV,,25.803239,-80.217586,,,,
7785,D29S12V5,NW 29 ST@NW 12 AV,,25.803257,-80.216012,,,,
7786,D29S#116,NW 29 ST@NW 11 AV,,25.803362,-80.213084,,,,
7787,D29S#105,NW 29 ST@NW 10 AV,,25.803402,-80.211579,,,,
7788,D29S##85,NW 29 ST@NW 8 AV,,25.803422,-80.209447,,,,
7789,D29S##75,NW 29 ST@NW 7 AV,,25.803514,-80.207478,,,,
7790,D29S##65,NW 29 ST@NW 6 AV,,25.803558,-80.205421,,,,
7791,D29S##55,NW 29 ST@NW 5 AV,,25.803641,-80.20345,,,,
7792,D29S##35,NW 29 ST@NW 3 AV,,25.803698,-80.201352,,,,
7793,D29S##26,NW 29 ST@NW 2 AV,,25.803765,-80.198894,,,,
7794,D29S##16,NW 29 ST@NW 1 AV,,25.803811,-80.196974,,,,
7795,D28S18V7,NW 28 ST@NW 18 AV,,25.802155,-80.225474,,,,
7796,A20S#2V8,NE 20 ST@NE 2 AV,,25.795789,-80.191124,,,,
7797,A20SNMC7,NE 20 ST@N MIAMI CT,,25.795708,-80.193887,,,,
7798,D20SMIC8,NW 20 ST@NW MIAMI CT,,25.795555,-80.196138,,,,
7799,D20S##18,NW 20 ST@NW 1 CT,,25.795505,-80.198071,,,,
7800,D20S##28,NW 20 ST@NW 2 AV,,25.795533,-80.199162,,,,
7801,D20S##38,NW 20 ST@NW 3 AV,,25.795492,-80.200839,,,,
7802,D20S##48,NW 20 ST@NW 4 CT,,25.79544,-80.202793,,,,
7803,D20S##58,NW 20 ST@NW 5 PL,,25.7954,-80.204636,,,,
7804,D20S##78,NW 20 ST@NW 7 AV,,25.79531,-80.207542,,,,
7805,D20S##88,NW 20 ST@NW 8 AV,,25.79525,-80.209351,,,,
7806,D20S#108,NW 20 ST@NW 10 AV,,25.795179,-80.211704,,,,
7807,D20S#118,NW 20 ST@NW 11 AV,,25.79515,-80.213333,,,,
7808,D20S12V7,NW 20 ST@NW 12 AV,,25.795096,-80.214433,,,,
7810,D20S#148,NW 20 ST@NW 14 AV,,25.794958,-80.219728,,,,
7811,D20S#158,NW 20 ST@NW 15 AV,,25.794892,-80.221571,,,,
7812,D20S17V8,NW 20 ST@NW 17 AV,,25.79483,-80.22359,,,,
7813,D20S18V7,NW 20 ST@NW 18 AV,,25.794782,-80.225147,,,,
7814,D20S#197,NW 20 ST@NW 19 AV,,25.794724,-80.227203,,,,
7815,D20S#217,NW 20 ST@NW 21 AV,,25.794677,-80.228938,,,,
7816,D20S#228,NW 20 ST@NW 22 AV,,25.794621,-80.232041,,,,
7817,D20S#238,NW 20 ST@NW 23 AV,,25.794557,-80.233871,,,,
7818,D20S#248,NW 20 ST@NW 24 AV,,25.794512,-80.235966,,,,
7819,D20S27V7,NW 20 ST@NW 27 AV,,25.794392,-80.239157,,,,
7820,D20S27V6,NW 20 ST@NW 27 AV,,25.794164,-80.239304,,,,
7821,D20S#256,NW 20 ST@NW 25 AV,,25.794236,-80.237809,,,,
7822,D20S#246,NW 20 ST@NW 24 AV,,25.794314,-80.23522,,,,
7823,D20S#225,NW 20 ST@NW 22 PL,,25.794377,-80.233217,,,,
7824,D20S#226,NW 20 ST@NW 22 AV,,25.794435,-80.230722,,,,
7825,D20S#216,NW 20 ST@NW 21 AV,,25.794482,-80.229164,,,,
7826,D20S#206,NW 20 ST@NW 20 AV,,25.794521,-80.227822,,,,
7827,D20S18V6,NW 20 ST@NW 18 AV,,25.794602,-80.225132,,,,
7828,D20S17V6,NW 20 ST@NW 17 AV,,25.794659,-80.222866,,,,
7829,D20S#145,NW 20 ST@NW 14 AV,,25.794773,-80.219433,,,,
7831,D20S12V6,NW 20 ST@NW 12 AV,,25.794914,-80.214537,,,,
7832,D20S#105,NW 20 ST@NW 10 AV,,25.795009,-80.211407,,,,
7833,D20S#106,NW 20 ST@NW 10 AV,,25.795025,-80.21064,,,,
7834,D20S##86,NW 20 ST@NW 8 AV,,25.795073,-80.208849,,,,
7835,D20S##75,NW 20 ST@NW 7 AV,,25.795147,-80.207405,,,,
7836,D20S##56,NW 20 ST@NW 5 PL,,25.795205,-80.204043,,,,
7837,D20S##46,NW 20 ST@NW 4 CT,,25.795244,-80.202077,,,,
7838,D20S##35,NW 20 ST@NW 3 AV,,25.795285,-80.200622,,,,
7839,D20S##36,NW 20 ST@NW 3 AV,,25.795315,-80.199917,,,,
7840,D20S##25,NW 20 ST@NW 2 AV,,25.795315,-80.199007,,,,
7841,D20S##15,NW 20 ST@NW 1 CT,,25.795359,-80.19806,,,,
7842,D20SMIC5,NW 20 ST@NW MIAMI CT,,25.795402,-80.19604,,,,
7843,A20SNMC5,NE 20 ST@N MIAMI CT,,25.79555,-80.194157,,,,
7844,A20S#2V5,NE 20 ST@NE 2 AV,,25.795516,-80.190867,,,,
7847,A17SMIA7,NE 17 ST@NE MIAMI CT,,25.791745,-80.193794,,,,
7848,A17SNMV7,NE 17 ST@N MIAMI AV,,25.791722,-80.194533,,,,
7849,D17S##38,NW 17 ST@NW 3 AV,,25.791722,-80.200294,,,,
7850,D17S##47,NW 17 ST@NW 4 AV,,25.791712,-80.201656,,,,
7851,D17S##58,NW 17 ST@NW 5 AV,,25.791694,-80.20342,,,,
7852,D17S##77,NW 17 ST@NW 7 AV,,25.791632,-80.206554,,,,
7853,D17S##87,NW 17 ST@NW 8 AV,,25.791531,-80.208767,,,,
7854,D17S#147,NW 17 ST@NW 14 AV,,25.791262,-80.218792,,,,
7855,D17S#146,NW 17 ST@NW 14 AV,,25.791131,-80.218875,,,,
7856,D17S##96,NW 17 ST@NW 9 AV,,25.791348,-80.209851,,,,
7857,D17S##86,NW 17 ST@NW 8 AV,,25.791411,-80.208553,,,,
7858,D17S##76,NW 17 ST@NW 7 AV,,25.79149,-80.206648,,,,
7859,D17S##55,NW 17 ST@NW 5 AV,,25.79157,-80.203384,,,,
7860,D17S##46,NW 17 ST@NW 4 AV,,25.791599,-80.201435,,,,
7861,DNRD##21,NW NORTH RIVER D@NW 2 ST,,25.775458,-80.201585,,,,
7862,DNRD##31,NW NORTH RIVER D@NW 3 ST,,25.776284,-80.202444,,,,
7863,DNRD##67,NW NORTH RIVER D@NW 6 AV,,25.777807,-80.204125,,,,
7864,DNRD##51,NW NORTH RIVER D@NW 5 ST,,25.778393,-80.206093,,,,
7865,DNRD17V7,NW NORTH RIVER DR@NW 17 AV,,25.787138,-80.222802,,,,
7873,DNRD17V4,NW NORTH RIVER DR@NW 17 AV,,25.786499,-80.221761,,,,
7874,DNRD##66,NW NORTH RIVER D@NW 6 AV,,25.77774,-80.204366,,,,
7875,DNRD##34,NW NORTH RIVER D@NW 3 ST,,25.776196,-80.202559,,,,
7876,DNRD##24,NW NORTH RIVER D@NW 2 ST,,25.775339,-80.201636,,,,
7877,DNRDFLS3,NW NORTH RIVER D@W FLAGLER ST,,25.774065,-80.200725,,,,
7878,D16T#255,NW 16 STRD@NW 25 AV,,25.789616,-80.237444,,,,
7879,D16S12V8,NW 16 STRD@APPROX # 2501,,25.789742,-80.237519,,,,
7880,A15SHER7,NE 15 ST@HERALD PLAZA,,25.789733,-80.186147,,,,
7882,A15SHER6,NE 15 ST@HERALD PLAZA,,25.789511,-80.186374,,,,
7883,VNTWNVD5,VENETIAN WY@OP N VENETIAN DR,,25.790047,-80.175694,,,,
7884,VNTW#106,VENETIAN WAY@#  1000,,25.790144,-80.173677,,,,
7885,VNTWVEN5,VENETIAN WY@VENETIAN CT,,25.7902,-80.172508,,,,
7886,SVTY#126,S VENETIAN WY@NE 12 PL,,25.789973,-80.169249,,,,
7887,SVTY#135,S VENETIAN WY@NE 13 PL,,25.790055,-80.16756,,,,
7888,NVTY#138,N VENETIAN WY@NE 13 PL,,25.790963,-80.167621,,,,
7889,NVTY#127,N VENETIAN WY@NE 12 PL,,25.790858,-80.169409,,,,
7890,VNTWVTC8,VENETIAN WY@OP VENETIAN CT,,25.790356,-80.172494,,,,
7891,VNTWO108,VENETIAN WY@OP # 1000 BLDG,,25.790303,-80.173883,,,,
7892,VNTWNVD8,VENETIAN WY@N VENETIAN DR,,25.790219,-80.175632,,,,
7893,D14S#236,NW 14 ST@NW 23 AV,,25.786997,-80.233772,,,,
7894,D14S#146,NW 14 ST@NW 14 AV,,25.787415,-80.21852,,,,
7895,D14S#135,NW 14 ST@NW 13 AV,,25.787473,-80.216412,,,,
7896,D14S##25,NW 14 ST@NW 2 AV,,25.788032,-80.198828,,,,
7897,D14S##15,NW 14 ST@NW 1 CT,,25.788073,-80.197334,,,,
7898,D14SMIC5,NW 14 ST@NW MIAMI CT,,25.788124,-80.195178,,,,
7899,A14S##15,NE 14 ST@NE 1 AV,,25.788235,-80.192592,,,,
7900,A14S#2V5,NE 14 ST@NE 2 AV,,25.78831,-80.190911,,,,
7901,A14S#2V8,NE 14 ST@NE 2 AV,,25.788428,-80.191078,,,,
7902,A14SMIA7,NE 14 ST@NE MIAMI CT,,25.788376,-80.193273,,,,
7903,D14SMIC7,NW 14 ST@NW MIAMI CT,,25.788302,-80.195454,,,,
7904,D14S##17,NW 14 ST@NW 1 CT,,25.788271,-80.196987,,,,
7905,D14S##28,NW 14 ST@NW 2 AV,,25.788201,-80.198878,,,,
7906,D14S12V7,NW 14 ST@NW 12 AV,,25.787705,-80.214415,,,,
7907,D14S12V8,NW 14 ST@NW 12 AV,,25.787662,-80.215616,,,,
7908,D14S13C7,NW 14 ST@NW 13 CT,,25.7876,-80.2178,,,,
7909,D14S#238,NW 14 ST@NW 23 AV,,25.787073,-80.234035,,,,
7910,D14S27V8,NW 14 ST@NW 27 AV,,25.786939,-80.240159,,,,
7911,D14S#307,NW 14 ST@NW 30 AV,,25.786815,-80.243383,,,,
7912,D14S#317,NW 14 ST@NW 31 AV,,25.786732,-80.24627,,,,
7913,D14S32C7,NW 14 ST@NW 32 CT,,25.786691,-80.248136,,,,
7914,D14S32C6,NW 14 ST@NW 32 CT,,25.786572,-80.248109,,,,
7915,D14S#316,NW 14 ST@NW 31 AV,,25.786609,-80.246127,,,,
7916,D14S#305,NW 14 ST@NW 30 AV,,25.786698,-80.243737,,,,
7917,D14S27V5,NW 14 ST@NW 27 AV,,25.786803,-80.239917,,,,
7918,MCRWWAT4,MAC ARTHUR CY@WATSON ISLAND,,25.78371,-80.174724,,,,
7919,MCRWJAP8,MAC ARTHUR CY@JAPANESE GARDENS,,25.784531,-80.174776,,,,
7920,A13SNBD7,NE 13 ST@N BAYSHORE DR,,25.787137,-80.187648,,,,
7921,D13TNRD2,NW 13 TE@NW NORTH RIVER DR,,25.786564,-80.22011,,,,
7922,D13T#144,NW 13 TE@NW 14 AV,,25.787403,-80.219157,,,,
7923,D13TNRD3,NW 13 TE@NW NORTH RIVER DR,,25.786442,-80.220702,,,,
7926,D11S#107,NW 11 ST@NW 10 AV,,25.784134,-80.211119,,,,
7927,D11S#108,NW 11 ST@NW 10 CT,,25.784092,-80.212381,,,,
7929,D11S#105,NW 11 ST@NW 10 CT,,25.783943,-80.212383,,,,
7930,D11S##85,NW 11 ST@NW 8 ST RD,,25.784003,-80.210022,,,,
7931,D11S36V7,NW 11 ST@NW 36 AV,,25.782787,-80.253266,,,,
7932,D11S37V7,NW 11 ST@NW 37 AV,,25.782731,-80.255403,,,,
7933,D11S37V6,NW 11 ST@NW 37 AV,,25.782615,-80.255348,,,,
7934,D11S36V6,NW 11 ST@NW 36 AV,,25.782665,-80.25374,,,,
7935,D10S##56,NW 10 ST@NW 5 AV,,25.783466,-80.202506,,,,
7936,D7ST#108,NW 7 ST@NW 10 AV,,25.780401,-80.211996,,,,
7937,D7ST12V7,NW 7 ST@NW 12 AV,,25.780321,-80.21429,,,,
7938,D7ST#138,NW 7 ST@NW 13 AV,,25.780257,-80.216729,,,,
7939,D7ST#148,NW 7 ST@NW 14 AV,,25.7802,-80.218489,,,,
7940,D7ST#158,NW 7 ST@NW 15 AV,,25.780121,-80.22148,,,,
7941,D7ST17V8,NW 7 ST@NW 17 AV,,25.780056,-80.22321,,,,
7942,D7ST18P7,NW 7 ST@NW 18 PL,,25.779979,-80.225747,,,,
7943,D7ST#197,NW 7 ST@NW 19 CT,,25.779916,-80.227122,,,,
7944,D7ST#217,NW 7 ST@NW 21 AV,,25.779838,-80.229479,,,,
7945,D7ST#238,NW 7 ST@NW 23 AV,,25.77972,-80.233654,,,,
7946,D7ST#247,NW 7 ST@NW 24 AV,,25.779672,-80.235288,,,,
7947,D7ST#258,NW 7 ST@NW 25 AV,,25.779612,-80.237623,,,,
7948,D7ST27V7,NW 7 ST@NW 27 AV,,25.779564,-80.239106,,,,
7949,D7ST#297,NW 7 ST@NW 29 AV,,25.779463,-80.241736,,,,
7950,D7ST#307,NW 7 ST@NW 30 AV,,25.779428,-80.243463,,,,
7951,D7ST#308,NW 7 ST@NW 30 PL,,25.779366,-80.245701,,,,
7952,D7ST#327,NW 7 ST@NW 32 PL,,25.779266,-80.248834,,,,
7953,D7ST#347,NW 7 ST@NW 34 AV,,25.77919,-80.250986,,,,
7954,D7ST#357,NW 7 ST@NW 35 CT,,25.779108,-80.252844,,,,
7955,D7ST36V8,NW 7 ST@NW 36 AV,,25.779074,-80.254489,,,,
7956,D7ST37V8,NW 7 ST@NW 37 AV,,25.779022,-80.256546,,,,
7957,D7ST#388,NW 7 ST@NW 38 CT,,25.778948,-80.258679,,,,
7958,D7ST#398,NW 7 ST@NW 39 AV,,25.77889,-80.260185,,,,
7959,D7ST#408,NW 7 ST@NW 40 AV,,25.778831,-80.262192,,,,
7960,D7ST#438,NW 7 ST@NW 43 CT,,25.778808,-80.266607,,,,
7961,D7ST#457,NW 7 ST@NW 45 AV,,25.778834,-80.269149,,,,
7962,D7ST#478,NW 7 ST@NW 47 AV,,25.778798,-80.272254,,,,
7963,D7ST#488,NW 7 ST@# 4845,,25.778698,-80.274706,,,,
7964,D7ST51V7,NW 7 ST@NW 51 AV,,25.778549,-80.277771,,,,
7965,D7ST#517,NW 7 ST@# 5199,,25.778485,-80.27952,,,,
7966,D7ST#537,NW 7 ST@NW 53 AV,,25.778368,-80.281886,,,,
7967,D7ST#557,NW 7 ST@# 5505,,25.778228,-80.28511,,,,
7969,D7ST57V7,NW 7 ST@NW 57 AV,,25.778111,-80.287713,,,,
7970,D7ST#587,NW 7 ST@NW 58 AV,,25.778051,-80.289872,,,,
7971,D7ST#588,NW 7 ST@NW 58 CT,,25.778008,-80.291317,,,,
7974,D7ST#585,NW 7 ST@NW 58 CT,,25.777836,-80.291206,,,,
7975,D7ST57C6,NW 7 ST@NW 57 CT,,25.777871,-80.288986,,,,
7976,D7ST57V6,NW 7 ST@NW 57 AV,,25.777909,-80.287263,,,,
7977,D7ST#566,NW 7 ST@OP # 5601,,25.777997,-80.285523,,,,
7978,D7STO536,NW 7 ST@OP # 5375,,25.778066,-80.283666,,,,
7979,D7ST#536,NW 7 ST@NW 53 AV,,25.778169,-80.281672,,,,
7980,D7ST#516,NW 7 ST@# 5180,,25.778247,-80.279936,,,,
7981,D7ST51V5,NW 7 ST@NW 51 AV,,25.77835,-80.278216,,,,
7982,D7ST#506,NW 7 ST@# 5040,,25.778408,-80.276811,,,,
7983,D7ST#486,NW 7 ST@OP # 4855,,25.778485,-80.275009,,,,
7984,D7ST#476,NW 7 ST@NW 47 AV,,25.778604,-80.271642,,,,
7985,D7ST#455,NW 7 ST@NW 45 AV,,25.778614,-80.269701,,,,
7986,D7ST#436,NW 7 ST@NW 43 AV,,25.778596,-80.265479,,,,
7987,D7ST#435,NW 7 ST@NW 43 CT,,25.778595,-80.266719,,,,
7988,D7ST#395,NW 7 ST@NW 39 AV,,25.77872,-80.260008,,,,
7989,D7ST#386,NW 7 ST@NW 38 CT,,25.778777,-80.258156,,,,
7990,D7ST37V5,NW 7 ST@NW 37 AV,,25.778839,-80.255894,,,,
7991,D7ST#365,NW 7 ST@NW 36 CT,,25.778883,-80.254905,,,,
7992,D7ST#355,NW 7 ST@NW 35 AV,,25.778935,-80.252845,,,,
7993,D7ST#345,NW 7 ST@NW 34 AV,,25.779014,-80.251121,,,,
7994,D7ST#325,NW 7 ST@NW 32 PL,,25.779041,-80.249506,,,,
7995,D7ST32V5,NW 7 ST@NW 32 AV,,25.779101,-80.247672,,,,
7996,D7ST#305,NW 7 ST@NW 30 AV,,25.779227,-80.243794,,,,
7997,D7ST#295,NW 7 ST@NW 29 AV,,25.779286,-80.241955,,,,
7998,D7ST27V6,NW 7 ST@NW 27 AV,,25.779387,-80.238888,,,,
7999,D7ST#255,NW 7 ST@NW 25 AV,,25.779445,-80.237172,,,,
8000,D7ST#246,NW 7 ST@NW 24 AV,,25.779486,-80.235501,,,,
8001,D7ST#215,NW 7 ST@NW 21 AV,,25.779662,-80.229787,,,,
8002,D7ST#205,NW 7 ST@NW 20 AV,,25.779721,-80.228309,,,,
8003,D7ST#196,NW 7 ST@NW 19 AV,,25.779771,-80.226417,,,,
8004,D7ST18V5,NW 7 ST@NW 18 AV,,25.779817,-80.224973,,,,
8005,D7ST#175,NW 7 ST@NW 17 CT,,25.779852,-80.223452,,,,
8006,D7ST17V6,NW 7 ST@NW 17 AV,,25.779905,-80.222041,,,,
8007,D7ST#155,NW 7 ST@NW 15 AV,,25.779952,-80.220359,,,,
8008,D7ST#145,NW 7 ST@NW 14 AV,,25.780017,-80.218354,,,,
8009,D7ST#135,NW 7 ST@NW 13 AV,,25.780074,-80.216701,,,,
8010,D7ST12V6,NW 7 ST@NW 12 AV,,25.780158,-80.214317,,,,
8011,D7ST#105,NW 7 ST@NW 10 AV,,25.780241,-80.212023,,,,
8012,D6ST##47,NW 6 ST@NW 4 AV,,25.779769,-80.200986,,,,
8013,D6ST##57,NW 6 ST@NW 5 AV,,25.779715,-80.202794,,,,
8014,D6ST##67,NW 6 ST@NW 6 AV,,25.779666,-80.204396,,,,
8015,D6ST##77,NW 6 ST@NW 7 AV,,25.779614,-80.206183,,,,
8016,D5ST##76,NW 5 ST@NW 7 AV,,25.778545,-80.20564,,,,
8017,D5ST##66,NW 5 ST@NW 6 AV,,25.778597,-80.203593,,,,
8018,D5ST##35,NW 5 ST@NW 3 AV,,25.778693,-80.200388,,,,
8019,D5ST##36,NW 5 ST@NW 3 AV,,25.778727,-80.199288,,,,
8021,D4ST##97,NW 4 ST@NW 9 AV,,25.777631,-80.209392,,,,
8022,D4ST#107,NW 4 ST@NW 10 AV,,25.77758,-80.211392,,,,
8023,D4ST##95,NW 4 ST@NW 9 AV,,25.777478,-80.209687,,,,
8024,D4ST##85,NW 4 ST@NW 8 AV,,25.777527,-80.208287,,,,
8026,WFLG##67,W FLAGLER ST@NW 6 AV,,25.773951,-80.204258,,,,
8027,WFLG##78,W FLAGLER ST@NW 7 AV,,25.773873,-80.205955,,,,
8028,WFLG##88,W FLAGLER ST@NW 8 AV,,25.773804,-80.208343,,,,
8029,WFLG##98,W FLAGLER ST@NW 9 AV,,25.77377,-80.209623,,,,
8030,WFLG#108,W FLAGLER ST@NW 10 AV,,25.773704,-80.211658,,,,
8031,WFLG12V8,W FLAGLER ST@NW 12 AV,,25.773558,-80.215064,,,,
8032,WFLG#138,W FLAGLER ST@NW 13 AV,,25.773523,-80.216666,,,,
8033,WFLG#157,W FLAGLER ST@NW 15 AV,,25.773421,-80.21952,,,,
8034,WFLG#168,W FLAGLER ST@NW 16 AV,,25.773366,-80.221701,,,,
8035,WFLG18V8,W FLAGLER ST@NW 18 AV,,25.772801,-80.22509,,,,
8036,WFLG#208,W FLAGLER ST@OP SW 20 AV,,25.772708,-80.228342,,,,
8037,WFLG#238,W FLAGLER ST@NW 23 AV,,25.772611,-80.233138,,,,
8038,WFLG#257,W FLAGLER ST@NW 25 AV,,25.77249,-80.236933,,,,
8039,WFLG#297,W FLAGLER ST@# 2987,,25.77234,-80.241989,,,,
8040,WFLG#308,W FLAGLER ST@NW 30 AV,,25.772271,-80.244186,,,,
8041,WFLG#318,W FLAGLER ST@NW 31 AV,,25.772217,-80.246245,,,,
8042,WFLG32C8,W FLAGLER ST@NW 32 CT,,25.772155,-80.248436,,,,
8043,WFLG#337,W FLAGLER ST@NW 33 AV,,25.772108,-80.249682,,,,
8044,WFLG#357,W FLAGLER ST@NW 35 AV,,25.772045,-80.252236,,,,
8045,WFLG#367,W FLAGLER ST@NW 36 CT,,25.771944,-80.254354,,,,
8046,WFLG#388,W FLAGLER ST@OP SW 38 AV,,25.771916,-80.257155,,,,
8047,WFLG#398,W FLAGLER ST@NW 39 AV,,25.771862,-80.259766,,,,
8048,WFLG#408,W FLAGLER ST@NW 40 AV,,25.77182,-80.261426,,,,
8049,WFLG#437,W FLAGLER ST@NW 43 AV,,25.771728,-80.265486,,,,
8050,WFLG#438,W FLAGLER ST@NW 43 PL,,25.771663,-80.267532,,,,
8051,WFLG#458,W FLAGLER ST@NW 45 AV,,25.771604,-80.269682,,,,
8052,WFLG#477,W FLAGLER ST@NW 47 AV,,25.771547,-80.271518,,,,
8053,WFLG#487,W FLAGLER ST@NW 48 AV,,25.771475,-80.273571,,,,
8054,WFLG#497,W FLAGLER ST@NW 49 AV,,25.771382,-80.275662,,,,
8055,WFLG51V8,W FLAGLER ST@NW 51 AV,,25.771274,-80.278148,,,,
8056,WFLG#537,W FLAGLER ST@NW 53 AV,,25.771135,-80.281554,,,,
8057,WFLG55V8,W FLAGLER ST@NW 55 AV,,25.77101,-80.284665,,,,
8058,WFLG#567,W FLAGLER ST@NW 56 AV,,25.770966,-80.28605,,,,
8059,WFLG57V7,W FLAGLER ST@NW 57 AV,,25.77089,-80.287647,,,,
8060,WFLG#588,W FLAGLER ST@NW 58 AV,,25.770838,-80.290222,,,,
8061,WFLG#598,W FLAGLER ST@NW 59 AV,,25.770805,-80.291995,,,,
8062,WFLG#608,W FLAGLER ST@NW 60 AV,,25.770776,-80.293748,,,,
8063,WFLG#618,W FLAGLER ST@NW 61 AV,,25.770733,-80.295573,,,,
8064,WFLG#628,W FLAGLER ST@NW 62 CT,,25.770716,-80.297386,,,,
8065,WFLG#647,W FLAGLER ST@NW 64 AV,,25.770671,-80.299797,,,,
8066,WFLG65V8,W FLAGLER ST@NW 65 AV,,25.770624,-80.302596,,,,
8067,WFLG#678,W FLAGLER ST@NW 67 CT,,25.770545,-80.305414,,,,
8068,WFLG#698,W FLAGLER ST@NW 69 AV,,25.770446,-80.307976,,,,
8069,WFLG#716,W FLAGLER ST@SW 71 AV,,25.770173,-80.309873,,,,
8070,WFLG#696,W FLAGLER ST@SW 69 AV,,25.770289,-80.307045,,,,
8071,WFLG67C5,W FLAGLER ST@SW 67 CT,,25.770365,-80.30563,,,,
8072,WFLG67V5,W FLAGLER ST@SW 67 AV,,25.7704,-80.304414,,,,
8073,WFLG#666,W FLAGLER ST@SW 66 AV,,25.770433,-80.303011,,,,
8074,WFLG#645,W FLAGLER ST@SW 64 CT,,25.770467,-80.301507,,,,
8075,WFLG#635,W FLAGLER ST@SW 63 CT,,25.770495,-80.299395,,,,
8076,WFLG#625,W FLAGLER ST@SW 62 CT,,25.770539,-80.297278,,,,
8077,WFLG#615,W FLAGLER ST@SW 61 AV,,25.770571,-80.295407,,,,
8078,WFLG#606,W FLAGLER ST@SW 60 AV,,25.770613,-80.293145,,,,
8079,WFLG#595,W FLAGLER ST@SW 59 AV,,25.770634,-80.291969,,,,
